cod_ide,Cargo,Y,nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nProbMoraNoHeredada,nProbMoraHeredada,nRatio_crec_deuda,Edad,Clasificacion_Asesor_Urb_Rur,Genero,EstadoCivil,Estado_Civil_Sexo,nProductividad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30
C00000552,ASESOR COMERCIAL JUNIOR 2,0,2,0.248636750516451,no,0.0,0.0,no,si,0.0238859484443397,si,0.190719046643111,24,bueno,bueno,1.05761122606674,28,U,Masculino,Soltero,M_Soltero,0.96,bueno,19,NO,0.21618131832352616,0.9523826841296732,0.9335760839542718,0.8538517698163963,0.06575323527276244,0.23787311028219327,0.5435069443092112,0.9675921152596321,0.465806344965786,0.9796325752595946,0.6677465395914224,0.26428465865234685,0.3959377180580297,0.523347112943763,0.4153946863349667,0.39370325058986255,0.6509758123631328,0.9992282104465618,0.9153921199724951,0.629027462426215,0.32157564787071424,0.9139084689831096,0.6729445480983124,0.4118340845460202,0.07084997676134364,0.8595131705114315,0.002046780875192833,0.4544379321201334,0.08535842849091746,0.8519531098451023
C00000553,ASESOR COMERCIAL JUNIOR 2,1,4,0.191223662569701,si,0.0,0.0,no,si,-0.000327053544731049,si,0.251251329891134,27,malo,malo,2.18444342606085,31,U,Masculino,Soltero,M_Soltero,1.1,bueno,19,NO,0.8756215089630455,0.8809129293094975,0.47838791497803645,0.9604964508590804,0.41517053286712713,0.10859593487065744,0.6564661156456517,0.5088927748001856,0.12957222567000481,0.3224106906051082,0.2176058071205963,0.4790276321222655,0.11232452766643264,0.35807015285213795,0.4639389660623343,0.7847454594587044,0.6417416680784304,0.5809974760371458,0.5150995883815237,0.17785935979820788,0.4323803105943179,0.4911757545531057,0.9781162721109158,0.9985076212238969,0.1668955252732952,0.17649516733780102,0.008750809738489185,0.8251324781146511,0.8129797578662582,0.9650983358478753
C00000554,ASESOR COMERCIAL JUNIOR 1,0,3,0.219485205452804,si,0.029839208410637,0.0113878754928669,no,si,-0.00297879648743533,si,0.407171054140936,22,malo,malo,0.752471044020797,24,R,Masculino,Soltero,M_Soltero,1.075,bueno,29,SI,0.9909816959472344,0.5220340113558766,0.729839449427609,0.6818611368329323,0.5414308789724094,0.757133250504089,0.2583025214784359,0.5571343133171316,0.606473317810131,0.8764943173705653,0.9281506051444376,0.8343811699336121,0.35424932381966723,0.782484673134464,0.9242490733655748,0.629786489662813,0.07656417461792131,0.851022501856464,0.7930101783258258,0.8393000834586097,0.999301101569801,0.7816167098830014,0.7237985830169303,0.17008424739985384,0.9874996181004548,0.7389104695243012,0.7853664389659314,0.29967789268265765,0.47477964587277854,0.7511767960819187
C00000555,ASESOR COMERCIAL JUNIOR 2,0,2,0.288336762145909,si,0.00945869783626161,0.00842871796064665,no,si,0.0207839050246776,si,0.160769136152519,27,malo,malo,1.07408505704964,29,R,Masculino,Soltero,M_Soltero,1.08,bueno,18,NO,0.6133337964278643,0.4585457852571483,0.756270499026351,0.6448679549210782,0.577644659194815,0.8124285597533798,0.3532674321076259,0.9976074923261188,0.7056568416587404,0.868303168122228,0.6258688519940885,0.04382941900120474,0.8766902517230224,0.572492751830763,0.5519595176631859,0.7465479058345578,0.251972186841944,0.48710081662863114,0.7022946971360576,0.30445346536108975,0.36440071532194596,0.6914189657771285,0.481192365816692,0.7511490252116516,0.26855726025981375,0.36453635685428243,0.1807728098151734,0.33578582074213925,0.7376766767560561,0.837672086021719
C00000556,ASESOR COMERCIAL JUNIOR 2,1,4,0.282571506480439,si,0.00342374303807126,0.00112279161927523,no,no,0.00605080352970639,si,0.21781077351825,28,malo,malo,0.88910699832419,33,U,Femenino,Casado,Casado,1.12,bueno,18,NO,0.7086962403807261,0.11235381458173332,0.26929729197954133,0.6770640073144258,0.23183245254642504,0.6095830577966136,0.8452520584078822,0.9351004514651955,0.8426141264396827,0.23197839600410797,0.5590336662398543,0.32103892463773176,0.971040113805687,0.5936604955183459,0.40833779970986683,0.8398667151951,0.7892077760026616,0.577595289597671,0.5327359829071036,0.9779646537280873,0.9990349662531619,0.5203492067561919,0.6797342766103013,0.5229689219030639,0.020657457383988942,0.666550394705231,0.6815887605801608,0.6757748900669566,0.9885183713494121,0.5981421129523163
C00000557,ASESOR COMERCIAL JUNIOR 2,0,6,0.169347009750581,no,0.0,0.0,no,no,0.0201517018500113,si,0.139791776796538,26,bueno,bueno,3.71220046598851,27,U,Femenino,Soltero,F_Soltero,1.135,bueno,18,NO,0.1164376613402357,0.13304225844772222,0.7376752673269297,0.9181520466182133,0.7774800959114979,0.8270861785363799,0.9872791039768111,0.07968813335802016,0.10630976401120773,0.5357382936746767,0.7553434610129968,0.3201950803258068,0.12880719552126807,0.0327821568626846,0.9328568098075364,0.6109121504000014,0.9848099016478152,0.08657387994479127,0.8440649193209518,0.3704604717059252,0.7335430621132549,0.1781104023781186,0.4862363817150118,0.9775609995070992,0.5118060323950843,0.5072582017101103,0.21987151196017551,0.11136291461590264,0.6003788828388058,0.031041420998211167
C00000558,ASESOR COMERCIAL JUNIOR 1,1,2,0.294468184664506,si,0.00542009400705053,0.00348501899432991,no,no,0.0772531113280943,si,0.188883423821725,20,bueno,malo,0.945386514303765,23,U,Femenino,Soltero,F_Soltero,1.025,bueno,23,SI,0.7417124370599206,0.28200749954113336,0.8828688072713153,0.5239503148206509,0.46735548963549256,0.8253287784306509,0.03779806574961553,0.4401136234333869,0.6025993258073371,0.9076389609032798,0.6053774351926681,0.38240945770438006,0.1357046489586674,0.284677338448982,0.8908730262857917,0.09026939485017671,0.05426403117693002,0.31549432351715334,0.40839467351692305,0.8518802614713815,0.0488732546092735,0.727409680470089,0.08054343628248872,0.10172626075719116,0.08443217879874254,0.10404784545659407,0.884855751334468,0.5830127657323885,0.8068390335808249,0.9225482657985192
C00000559,ASESOR COMERCIAL JUNIOR 1,1,0,0.227770440117592,si,0.0,0.0,no,no,0.00293180214683135,si,0.260548091167853,20,malo,malo,2.59794270965947,26,U,Masculino,Soltero,M_Soltero,1.125,bueno,23,SI,0.03567282316114817,0.7297574884696187,0.19956068861605725,0.8390601852973932,0.6488617656979665,0.48191193919700814,0.2512432465321106,0.0036472994873798514,0.9665688361506692,0.45023785473215217,0.9035480809375,0.18625677733621337,0.4559382658761496,0.5578973742166854,0.058567057359542596,0.10662061685529223,0.8204387525399873,0.3847638878663472,0.4977204603966986,0.20779641863191167,0.6346109220399729,0.12672449206993286,0.06492433734262015,0.9036776090865999,0.8818277982938203,0.813495240653968,0.2460838534404043,0.3925050075966453,0.4873234593316368,0.24323051251512384
C00000560,ASESOR COMERCIAL JUNIOR 2,0,2,0.43009422777935,si,0.00502450980392157,0.000375795269797804,no,si,3.8416776180352e-05,si,0.101945031651183,23,bueno,malo,0.947504381862002,31,U,Femenino,Soltero,F_Soltero,1.04,bueno,95,SI,0.23510928903110695,0.7469238232810753,0.23904468171059634,0.8622888412385038,0.22478570152174027,0.49502023306792997,0.3015042725019853,0.7077695031783273,0.17892498044766503,0.29591194875581706,0.12438733831953608,0.035181597460283376,0.8326459163022928,0.6327521820034123,0.010112719844743712,0.04970518482534625,0.22498811342133684,0.7133823810176979,0.5296318247963886,0.5745090240015203,0.43302301842653346,0.06684608370873857,0.3833383805599273,0.39966930990996474,0.7311943223925647,0.8657683071535649,0.6825138341522304,0.7066945248844578,0.9894752790407473,0.9147736947772456
C00000561,ASESOR COMERCIAL JUNIOR 1,1,2,0.415892567182083,si,0.0021551724137931,0.000313416700754912,no,no,0.0160357493968627,si,0.190629386035325,22,bueno,malo,1.79756390416296,26,U,Masculino,Soltero,M_Soltero,1.1,bueno,22,SI,0.782675893982707,0.4450356413492249,0.46055333442749913,0.8724382154087764,0.019030240803884935,0.7747431788866737,0.3688520065547425,0.36106737607803374,0.1921265156867974,0.13558519126563418,0.4113329150490821,0.24863510086373952,0.3992024107778621,0.7035971441797642,0.9961846579639264,0.8174084643169306,0.2638420628699931,0.871607036487283,0.5079427809598168,0.7766494094669635,0.06796931018068753,0.31813658407034295,0.34016424201271833,0.9012241078225677,0.027368615944529218,0.38548813961205175,0.28018192676058895,0.018517109792823172,0.6687982619379135,0.5407041394848063
C00000562,ASESOR COMERCIAL JUNIOR 2,0,1,0.259518233138467,no,0.0,0.0,no,si,0.0557165902518602,si,0.122305327953327,30,malo,malo,0.915861801677704,32,U,Masculino,Soltero,M_Soltero,1.22,bueno,18,NO,0.9379862608802899,0.8780632714495522,0.18407242342563812,0.43910455706925644,0.6810581422883144,0.741198400027282,0.23683256668215547,0.0035231527722338063,0.18682168037317304,0.05550691058029433,0.054008527122130445,0.4879864930483341,0.5145387591273788,0.030071601752261423,0.8393054053228685,0.09611429965283225,0.008408652089271218,0.3356613735177102,0.5208127307426584,0.0764166534645997,0.25963629317929304,0.3490404744784691,0.7877803157999487,0.25310854712499187,0.21891202336047377,0.8711939319529577,0.07227681594446811,0.1854431119499711,0.1450362894888536,0.6336588667919215
C00000563,ASESOR COMERCIAL JUNIOR 1,0,2,0.365691240487272,si,0.0248581666169006,0.0278738303541087,no,no,-0.0161597348118689,si,0.262372555384061,20,malo,malo,1.21110390384906,33,U,Femenino,Soltero,F_Soltero,1.0,bueno,90,SI,0.838882031990955,0.3222032338537938,0.04590891283920129,0.25324823223806003,0.60294140692195,0.1362075186902254,0.5840418525815961,0.5204233976914345,0.037876970950633804,0.7414322354286755,0.9041362736653125,0.9627524418901022,0.7393232672948845,0.786674351234744,0.45846742448673017,0.568201062912317,0.10010946391739994,0.6276749600602023,0.8872617551743553,0.30050548238266317,0.343468545603149,0.3331178653966995,0.4717662875119072,0.7735002517472529,0.6705432269303903,0.35177879512570176,0.6006677358034329,0.6171159752945867,0.6187152890158556,0.71831127226889
C00000564,ASESOR COMERCIAL JUNIOR 1,1,3,0.306167569335174,si,0.0,0.0,no,no,0.0227918855577831,si,0.219953057636502,23,malo,malo,2.97095243534868,29,U,Masculino,Soltero,M_Soltero,1.15,bueno,22,SI,0.976188542351175,0.30228118648252955,0.28310164304838903,0.11587226417271868,0.18594423792591153,0.9105743356676389,0.570582658364807,0.4330281504219121,0.15172324668786585,0.2559984310302563,0.314304041924512,0.8604612215960098,0.6600176380733009,0.49299844469840337,0.0025795221695068538,0.6471966438786441,0.0710853890194807,0.40669940919440384,0.559349549267472,0.7012134472979838,0.4495555562146112,0.010781463736528663,0.36298932857988586,0.5950451408146699,0.09309528041927173,0.9683652361249386,0.27523461066737354,0.9055681698299128,0.2987485804646717,0.765294056827165
C00000565,ASESOR COMERCIAL SENIOR,1,0,0.420324042717254,si,0.00697704747000522,0.00095828312975086,no,si,0.00455369323415199,si,0.419636189101522,21,malo,malo,1.09347301178519,30,U,Masculino,Soltero,M_Soltero,0.846551724137931,bueno,18,NO,0.5742462001928672,0.30133314274664447,0.5341686574328781,0.9520485983667724,0.04103557306868311,0.1270415915421227,0.8553244161964136,0.7791170015332971,0.39364012711240326,0.12563427485166578,0.5453417562149145,0.2749059267702678,0.7420336672610602,0.5650892639030967,0.48303685844625166,0.2327991742846971,0.01424328671436792,0.6354410699720608,0.4114897202910779,0.20958770190724396,0.3494402940550978,0.551460469817149,0.8286138690549743,0.8232071066644997,0.2083466491124666,0.7236546177425666,0.3214087548826946,0.24666062803304278,0.507238915297725,0.6566557378568576
C00000566,ASESOR COMERCIAL JUNIOR 1,0,1,0.278738262585486,no,0.0,0.0,no,no,0.00166148015123474,no,0.0,19,malo,bueno,4.24580228813352,25,R,Femenino,Soltero,F_Soltero,1.06346153846154,bueno,24,SI,0.05703567653685593,0.8042701504342287,0.4687007543417957,0.39254519428279566,0.3937103420960283,0.7242796483820495,0.562187479740739,0.13931186974701537,0.1865071969300074,0.9617814184519459,0.08021033942621403,0.4767291431830033,0.3659650202667363,0.46088368874069385,0.007591296168413031,0.5203846492035279,0.771002498028155,0.46999946949238014,0.2406692691149912,0.11962784166351859,0.1474725446167564,0.4022878966667256,0.5900451139594416,0.26303724332816525,0.5782338079121326,0.19781212065023535,0.2627411208438344,0.701134656897042,0.5334827272129593,0.22367307679668502
C00000567,ASESOR COMERCIAL SENIOR,1,2,0.257235233505731,si,0.00257731958762887,0.000474345430580661,no,no,0.0262657024913975,si,0.250532129237333,24,bueno,malo,1.49667140538011,32,U,Femenino,Soltero,F_Soltero,0.862068965517241,bueno,18,NO,0.6003667850086484,0.9604821967529651,0.8128500377582275,0.4821720574139815,0.13113320167930698,0.050010231156841334,0.9512642431113165,0.02190612044542528,0.1884783620381444,0.34499554575396185,0.5593962871116073,0.9044232666502656,0.7362388363962102,0.49098119926835826,0.6855016799722121,0.0997229967263632,0.6224857387322072,0.670356071000638,0.6817781690035399,0.16818059561149756,0.03928884504978902,0.12304658175441219,0.29987233678287617,0.8451214502199348,0.7165189483848143,0.09522108018608377,0.369283084569311,0.9108050583995291,0.5631714017416543,0.5515793441300719
C00000568,ASESOR COMERCIAL JUNIOR 2,0,1,0.191740847746072,si,0.00303030303030303,0.00108038979555393,no,no,0.0021702927851479,si,0.24362842977541,21,bueno,malo,1.31335735024467,34,U,Masculino,Casado,Casado,1.05,bueno,18,NO,0.9744110170351956,0.15022395903878116,0.783943198032173,0.5458170941455774,0.44536243005418163,0.8035041621770633,0.06245725870974406,0.8426988195751691,0.9941424698421881,0.797318287472968,0.9742075672932963,0.07790372414561886,0.3542123687686606,0.1375542983386846,0.6527137321768399,0.48304963361000464,0.5943025168666791,0.5050053273567092,0.6225973616708323,0.17278889481484871,0.37249561723855695,0.10709029946019111,0.32913927421594125,0.1483500733722447,0.905179397470917,0.9982762096636331,0.9215952834164842,0.5677482087438251,0.5385502586254318,0.8727907658686008
C00000569,ASESOR COMERCIAL JUNIOR 2,1,4,0.381301296976201,no,0.0,0.0,no,no,-0.0327640356293786,si,0.443822814827684,22,malo,malo,0.964049267465932,25,U,Masculino,Soltero,M_Soltero,1.06666666666667,bueno,24,SI,0.02481593304851215,0.18260717521914782,0.9265896745038703,0.379367794523501,0.19911882845905693,0.2577264682038666,0.7857652661180068,0.08550079092951413,0.6909528753017753,0.6195561598557856,0.995423600532529,0.46471692493029837,0.1247709044674633,0.560124971482954,0.02544292511405022,0.7621373797919477,0.31404964975566463,0.0032740918350969705,0.9009536822772984,0.4346765007736908,0.8056012078213621,0.01839170933144163,0.6179162526407437,0.14070692391030193,0.1829172162966619,0.9039285344159269,0.0982665497077495,0.17319293172776584,0.6467157153149937,0.9756107581411347
C00000570,ASESOR COMERCIAL JUNIOR 1,0,1,0.238509430507233,si,0.0031055900621118,0.00145499419967747,no,si,-0.000773889026070312,si,0.390561857944417,19,bueno,bueno,1.9776769676688,31,R,Masculino,Soltero,M_Soltero,0.925,bueno,21,SI,0.8170193148759389,0.9985450323565945,0.023316525449274095,0.317326754948388,0.5725980304596681,0.6185401755760294,0.8015842659927834,0.12106724781180478,0.494458428362617,0.6587849764467887,0.21893600684917114,0.23083384507221227,0.14325097305825663,0.5206951965218017,0.7535851817769034,0.23982501947642199,0.32312588049701607,0.4702686039035815,0.6757567759276805,0.36034733073011815,0.12686431800193543,0.4430162311370418,0.027332533994636532,0.19612244742566876,0.5097186058862766,0.9515232531696418,0.4853354630211486,0.3207727905373663,0.8786022377960779,0.0013384097157201902
C00000571,ASESOR COMERCIAL JUNIOR 1,0,2,0.259499350351932,si,0.00732846558574036,0.00587073147865648,no,no,-0.0239371833213339,si,0.301917690492031,20,bueno,malo,0.768067346112749,34,U,Masculino,Casado,Casado,0.975,bueno,17,NO,0.8503463291109973,0.429296102181671,0.5074246439609238,0.7067624528321171,0.7165043738906832,0.02037789244499899,0.7390900129662021,0.5003632501424825,0.38842025105748035,0.8197066311713135,0.6340487317580408,0.9392073200357492,0.3056492792770702,0.050041983238539256,0.25661024582848213,0.6766726611290755,0.2670420231655234,0.0352117075452939,0.9204470717526914,0.5802042558251786,0.7293554348342556,0.5508139933718798,0.2848507974033524,0.04246522660272878,0.8842782764931809,0.1922082160650449,0.21807343560903247,0.30609790913868706,0.7714271178178154,0.18464534057282422
C00000572,ASESOR COMERCIAL JUNIOR 1,1,0,0.259592783083118,si,0.00225225225225225,0.000417140805127917,no,si,-0.00639163998657284,si,0.385128574598354,24,malo,malo,0.609069702528112,24,U,Masculino,Soltero,M_Soltero,1.175,bueno,17,SI,0.01828787474801874,0.06118489194330434,0.3736193766407018,0.6142518310532837,0.33741242499502233,0.013138024694311135,0.5597201501933844,0.9035564251432461,0.131753277595417,0.365344877715283,0.07594170472488004,0.39951159467892283,0.14896233598192843,0.5386446934568998,0.06863510638379433,0.9744375963726706,0.2149832144745475,0.7313046804058438,0.9009760896938592,0.1530365858426923,0.9395622364304228,0.8633053079783279,0.4911339216456183,0.7103451635390975,0.7610637240296864,0.10479308457259406,0.46146701565542236,0.9432270107702724,0.9795551826568664,0.34089197951426786
C00000573,ASESOR COMERCIAL SENIOR,1,0,0.285716352783494,si,0.00541642399534071,0.0106375158018732,no,si,0.0212526436273408,si,0.285201989420825,22,malo,malo,0.783843588421561,29,U,Masculino,Soltero,M_Soltero,0.758620689655172,bueno,17,NO,0.06522713590999907,0.7320142185572949,0.02101640364250823,0.037491793691881714,0.00893465383105796,0.9400910504216542,0.38760630792992834,0.3779218846761967,0.17634826431596673,0.40514242240410925,0.21217469905027386,0.4730844482331844,0.22080237006464365,0.3643666285474506,0.6477494813398058,0.38874472909451796,0.2801240303763669,0.7950095120078379,0.331891539211997,0.8143759162162023,0.05266229750442131,0.8753205175761898,0.8635925804127519,0.7295628296197727,0.2389355842077976,0.9217169043850653,0.13093250207272866,0.988712852035692,0.9035760814949821,0.06113777377818064
C00000574,ASESOR COMERCIAL JUNIOR 1,1,0,0.501523751081449,no,0.0,0.0,no,no,-0.0133327108592517,si,0.428726161054715,20,malo,malo,1.21086102096654,30,U,Masculino,Soltero,M_Soltero,1.025,bueno,17,NO,0.9429218514108338,0.23806903600218432,0.9959126775779717,0.8276007794296392,0.976168309269985,0.10510185465558897,0.3475831035217125,0.9897023188498273,0.3683854111090048,0.9445016983107833,0.18162283035853388,0.956711553913244,0.6202235837825839,0.8547303593444537,0.09044390770540733,0.8937906373480694,0.3296030490202697,0.15169153513497347,0.5429189256121859,0.6549826835056765,0.45081511186483836,0.29798827972837283,0.9706937426556546,0.2879972988297913,0.7334520133325767,0.3386764277110086,0.26126087280967647,0.9360209475217395,0.1524582707771489,0.2861268372356569
C00000575,ASESOR COMERCIAL JUNIOR 1,1,0,0.41511368853351,si,0.0,0.0,no,no,0.0185844269704237,si,0.467602804226241,20,malo,malo,0.257444142383825,29,U,Masculino,Soltero,M_Soltero,1.03846153846154,bueno,22,SI,0.3530230541020368,0.2152571241578236,0.2275791766642974,0.6644981853882862,0.11592775392886434,0.5768008099359416,0.7350545335985924,0.3545463036302585,0.3767754239750736,0.730256982101683,0.5602401286549292,0.49509366570575974,0.5991662951271682,0.7389086048817678,0.6186751255060939,0.016903872649236096,0.5930413331139696,0.916159791246526,0.3579533568016009,0.9053398169867266,0.3458195581344927,0.7241408344926016,0.7702505133293406,0.3512684558995254,0.004746316859083222,0.6793114072428698,0.6805379157744461,0.29002927871581585,0.3781771333912779,0.2233937371807233
C00000576,ASESOR COMERCIAL JUNIOR 2,1,1,0.33690844639711,si,0.0118831640058055,0.00372848218870096,no,no,-0.0153703230594118,si,0.295243598299316,22,malo,bueno,1.1487541180177,24,U,Masculino,Soltero,M_Soltero,0.9,bueno,18,NO,0.41711819740691747,0.43717204879288263,0.16119560671571376,0.6159425624067869,0.7461620284165795,0.41287435814031703,0.8464283861156059,0.8529742267600449,0.2521434961890733,0.8464676893180205,0.08982865919465666,0.8765902216759313,0.3349898843869925,0.17195542706306177,0.5867567981655313,0.3070485204987792,0.5235547464582327,0.7462898123356138,0.8115782917880039,0.2372311750496715,0.1589220870462903,0.6850024107392849,0.26283937712999605,0.7749978416720227,0.09945940820556343,0.6512576734269888,0.37353038758873225,0.6386469110239333,0.04806466660198716,0.6730589138319739
C00000577,ASESOR COMERCIAL JUNIOR 1,1,1,0.173239383971292,no,0.0,0.0,no,no,0.00414116422548855,si,0.42553923242221,19,bueno,malo,1.23833969097443,27,U,Femenino,Soltero,F_Soltero,0.9453125,bueno,17,NO,0.2568411694081685,0.1378378915564027,0.4505116395904314,0.6295139975896588,0.8898025258762057,0.009441144791713763,0.021337462634643534,0.5229059220592408,0.49160791867516285,0.3884010947039982,0.1332464455919098,0.852940499624485,0.07701204584497567,0.7348385149502553,0.9773150616278865,0.8643739298828884,0.18479680897876194,0.02412017723620974,0.6012913925263809,0.8464424765707405,0.29915585796288535,0.2311284669207786,0.74126604105394,0.4266205912369817,0.8436726913354861,0.9916555896098902,0.33935879130573354,0.04982996552880348,0.16672943660700923,0.1580453266608759
C00000578,ASESOR COMERCIAL JUNIOR 1,1,3,0.147748377477381,si,0.0,0.0,no,si,0.0417219212549371,si,0.341731858698356,20,bueno,bueno,0.778725890220525,22,U,Masculino,Soltero,M_Soltero,1.0,bueno,20,SI,0.4650480674218218,0.8183280804567293,0.9056040674919575,0.6611826211856393,0.18333055665183906,0.1597895298508354,0.07162409713070061,0.6988195937957722,0.252454521256002,0.612808427899082,0.738194405974835,0.28723952757987536,0.8277403740046074,0.6069867303204397,0.6317112442529857,0.49868001338190915,0.5252674556512338,0.5975597737576935,0.9736044574406694,0.15563882332645007,0.986445796313304,0.3192973596113229,0.5154368594270183,0.5096286849035202,0.6644954341788327,0.6295135001637754,0.14286417595358136,0.6946284150625098,0.2296988361572756,0.830861607802723
C00000579,ASESOR COMERCIAL JUNIOR 2,0,1,0.26130703327356,si,0.0,0.0,no,no,0.000337535541722827,si,0.298112202559104,25,bueno,malo,0.962833676505151,32,U,Femenino,Soltero,F_Soltero,0.98,bueno,17,NO,0.33728779293880373,0.2602150908724927,0.13878487173180765,0.09078635489751685,0.29135791847787407,0.6440267762699281,0.30767666735895594,0.880630454234565,0.544245414725293,0.3988478061179095,0.010981068731348742,0.7789933771392645,0.42535056773280877,0.8698142112009135,0.5015840746898746,0.031717370663715605,0.4394539603085017,0.22903884014749754,0.14303700760748095,0.0913835076529037,0.681761318395317,0.74314848309119,0.8853003558644614,0.19256018356047144,0.7811007701081469,0.4086925709953608,0.26921256146584704,0.5102202275071457,0.15608928201098582,0.23793264262320346
C00000580,ASESOR COMERCIAL JUNIOR 1,1,6,0.433034282550924,no,0.0,0.0,no,no,0.0098926457566669,si,0.316426790926289,24,malo,malo,3.25796098907495,31,U,Masculino,Otros,otros,1.225,bueno,17,NO,0.881702283874128,0.4613385543866888,0.5301680574682212,0.9764004760493857,0.9487144442261982,0.47634418320749206,0.4288970678625408,0.9958105641697408,0.9960732465326473,0.20915436142875876,0.6373540764348786,0.46941703179649785,0.7403937724300591,0.5745723467775806,0.9105741151669482,0.14181584908470013,0.7429290785652485,0.45746028682942197,0.5126882267048068,0.16377899650684435,0.8541045794040524,0.2716948857368945,0.10971932847614607,0.4211795515816311,0.398013768777402,0.8224144645060808,0.14468772498933413,0.20985071529402588,0.06794037785060003,0.7927214829728946
C00000581,ASESOR COMERCIAL JUNIOR 2,1,1,0.305941309990135,si,0.0,0.0,no,no,0.0146343535604596,si,0.307260643781317,20,malo,malo,0.834288143841389,39,U,Masculino,Soltero,M_Soltero,0.78,bueno,18,NO,0.23249377815358196,0.9851612641698978,0.14707541889582,0.5618499171060407,0.16781380061001416,0.40981987179757184,0.38505021418046415,0.108600478696813,0.7981681700055419,0.8304491793107324,0.5431152997275323,0.016096934050499057,0.5976979514803599,0.5310791683872175,0.20294891607136856,0.6048825264335076,0.7199510034087652,0.2164062167232993,0.3018464786196412,0.08565750462445665,0.3308903879764986,0.713382654818962,0.08866691676775484,0.5531221273866213,0.135667175056301,0.05691394879059597,0.6646136774225776,0.9812160575313832,0.42426452643630486,0.42885294786940986
C00000582,ASESOR COMERCIAL JUNIOR 2,1,3,0.385974370871868,no,0.0,0.0,si,si,0.033872767436465,si,0.300214442894029,22,malo,malo,1.04008546838327,30,U,Femenino,Soltero,F_Soltero,0.84,bueno,17,NO,0.7286209945454212,0.9823349555355753,0.8499870370380342,0.2817266069438772,0.23064240897884358,0.3241057163371984,0.030305683767968605,0.9375062737182577,0.794621775918803,0.757531180781938,0.40709367798358354,0.1613222459190201,0.9624746615727175,0.5706185422772584,0.23819736745722186,0.006562658678784361,0.5037873624755619,0.7719458532265379,0.20204322415333875,0.7614036135869537,0.481136849044454,0.7301810290113364,0.432107340077185,0.8295367375400563,0.6026515184758,0.2218374255384814,0.5042725832921024,0.8317263076979903,0.5150883496920209,0.9343077300322045
C00000583,ASESOR COMERCIAL JUNIOR 1,1,5,0.447122266306733,si,0.0,0.0,no,no,-0.0279567383893953,si,0.771797749010644,16,bueno,malo,4.1222063537408,29,U,Masculino,Soltero,M_Soltero,0.8,bueno,18,NO,0.03618210433749702,0.0506074359019576,0.24186648076972228,0.22430640141117608,0.15022184063816135,0.5693681767441535,0.6594927448434107,0.650265865314566,0.9452334883859865,0.5704731154446653,0.5841119740067023,0.4116147880290584,0.9020363850294146,0.8263482096332679,0.03303951820971551,0.06560838744037645,0.4209210387761677,0.8896313689587706,0.8792524294475156,0.6644263925655941,0.3487447347753898,0.7347546530947479,0.3059606082479631,0.33215214725021946,0.2574175548302198,0.606085342297851,0.1910571340194176,0.11756903689933762,0.847859317610667,0.8997867368152849
C00000584,ASESOR COMERCIAL JUNIOR 2,0,1,0.425425199504943,si,0.00796553434168113,0.00795379596652979,no,no,0.000338457510309002,si,0.263335399817341,15,malo,bueno,0.920895951878528,32,U,Masculino,Otros,otros,0.76,bueno,17,NO,0.7374970471876852,0.8904742426933513,0.7718000663459759,0.5554344337906868,0.8765426837646528,0.026090078081834167,0.8572971172369757,0.546134290860967,0.3366567531362701,0.8557707849151721,0.27205459385155606,0.025490598371162854,0.5069352228943251,0.11508481225396539,0.7949835716566362,0.21543844384647737,0.5793015880697812,0.09300779085619737,0.8696593517032868,0.2959523415206944,0.20747927106244857,0.6173206857793611,0.5852291851056957,0.2884147393813752,0.44261320317192,0.13349080044959227,0.8477197932303763,0.763943522748971,0.09473042318873992,0.7367919370054082
C00000585,ASESOR COMERCIAL SENIOR,1,1,0.355587071775775,si,0.0,0.0,no,si,0.0284052788234178,si,0.171103653386599,24,malo,bueno,0.960581517965895,33,U,Masculino,Soltero,M_Soltero,0.851293103448276,bueno,18,NO,0.40698173114869673,0.03373633551804134,0.46998678835726104,0.6905088291428302,0.020061306692933156,0.994005076965467,0.9564446855597601,0.3967662449284307,0.09596332386233586,0.7658745833849304,0.49682741665488606,0.20572504504129308,0.6938691708877541,0.6440231902222768,0.8034988202780028,0.4343460272573775,0.029201050721596733,0.2603472540257681,0.985557801088431,0.7265988170892439,0.6676995469461252,0.42455972591462077,0.04547998784654861,0.06606877412361878,0.05239743156458254,0.7509010680706875,0.1833413303954361,0.7798416365879582,0.8874177990402188,0.5390365696313462
