nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nRatio_crec_deuda,Edad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30,D__ASESOR COMERCIAL FUNCIONARIO,D__ASESOR COMERCIAL JUNIOR 1,D__ASESOR COMERCIAL JUNIOR 2,D__ASESOR COMERCIAL MASTER,D__ASESOR COMERCIAL SENIOR,D__Femenino,D__Masculino,D__Casado,D__Otros,D__Soltero,D__R,D__U,cluster
0,0.42308999556672106,1,0.0,0.0,0,1,0.0183914517770939,1,0.36568729276577505,22,1.062613921752,46,1,12,0,0.7051882906102513,0.4136819043207988,0.4711676883994321,0.08983598149062821,0.6513752230959423,0.5905721742664605,0.14534114489059335,0.7577256946135574,0.9356756752670476,0.891973418598984,0.35536039243590234,0.7666432909166135,0.09334817330076473,0.7557229134154829,0.7672268017358645,0.7973127440633294,0.5087667229296043,0.13691513113731346,0.15680315782588372,0.8391910492534532,0.3858651562026661,0.5803910182060735,0.1722777637933116,0.30408763186757537,0.8254650915194538,0.1038784070185872,0.14569296166445278,0.6650733509691217,0.12228886695423903,0.2556374768375521,0,0,0,0,1,1,0,0,0,1,0,1,0
4,0.257123792577529,0,0.0,0.0,0,0,0.0883350889287087,1,0.373311903996621,17,9.75145417668445,25,1,17,1,0.9936279309004776,0.419705922727454,0.2012214398480372,0.9066577893465028,0.3819209724816153,0.9891033627309128,0.2879971410118982,0.4903052986109605,0.029852698453822105,0.5657190130013672,0.5070077286872923,0.451682350387968,0.1594526819707668,0.5960376522496452,0.8735871064971737,0.2846704958170948,0.3930352527021633,0.7315619301968898,0.6491900909803822,0.8359136560186876,0.6277463025809843,0.6856065372709852,0.8885948457299332,0.9321555145338593,0.2754524345365427,0.8764648117131585,0.18276909645973996,0.4973603349812835,0.15627594827536728,0.6967216240981049,0,1,0,0,0,1,0,0,0,1,0,1,0
2,0.21747505543237197,0,0.0,0.0,0,0,0.10550007206456,1,0.283631537688158,19,0.9907606000988871,24,1,18,1,0.7303307888378016,0.6985022399057293,0.9077132585429436,0.7697353396533111,0.5217999984124573,0.9641938980589504,0.6931326345060541,0.6364328044479419,0.79272575060339,0.7049763492522851,0.039996860998813284,0.2187710513713811,0.5053056608585139,0.9270639476150834,0.2209165904940371,0.9088082967853456,0.4742602721747201,0.6648249557948516,0.6053340458742934,0.9182669985678544,0.06654231264776878,0.6807532430103403,0.6888311682014956,0.9223818162246279,0.5506278515218399,0.2785801320393352,0.7434933701462473,0.8138249603819887,0.3356615186686749,0.4878036143610728,0,1,0,0,0,0,1,0,0,1,0,1,0
2,0.372761080594852,1,0.00687293339631554,0.00822361400570009,0,1,-0.021153250681671003,1,0.321767509974268,20,0.971096108986011,23,1,18,1,0.11953946212997058,0.4736764657143108,0.5293651482716887,0.08792735831090936,0.015692555475780082,0.16294598935267668,0.12862626181977332,0.25156884218652353,0.3847443438572397,0.5735466321819614,0.24809264054368366,0.6412467414369819,0.9002252299219143,0.37343954537276425,0.8534834842686302,0.8762869829936637,0.0008733524956084926,0.6669590484316334,0.3823968296750686,0.12019238410319055,0.327720232845266,0.4545524995224427,0.16841665022412067,0.5396320964194875,0.05883297856567549,0.9282011755617124,0.6919866467787134,0.8804976987185185,0.6836552493440351,0.00588770479113554,0,1,0,0,0,0,1,0,0,1,1,0,0
2,0.346662679768459,1,0.0,0.0,0,0,0.0234319923926932,1,0.161359794222768,27,5.75281186689332,24,1,18,1,0.486368826934268,0.3636541245416479,0.8073471210161479,0.20937208116185133,0.03994248921842236,0.8867719610675721,0.4039276860599984,0.26360070702809524,0.3322387064683964,0.347865187999871,0.14664748161710472,0.274313054839488,0.7920151593185465,0.8886647643674739,0.3447053379803158,0.3935768779411458,0.35276851656605634,0.9287432567360844,0.763065639396886,0.6500076613713225,0.08641380566418555,0.6546471619504678,0.8128918722063809,0.048604276146613216,0.17786449761641965,0.17126718120989926,0.7976160293455575,0.9037101092970736,0.8394017222367308,0.08350169507438454,0,0,1,0,0,0,1,0,0,1,1,0,0
0,0.285812373732877,1,0.00210084033613445,0.00022861236411506002,1,1,0.014697548625468,1,0.542579527181128,26,0.9560206073070731,30,1,12,0,0.36630697175923177,0.4815394973316692,0.7484969979364018,0.7367265814697994,0.13133389815713947,0.4711376783943522,0.8737175607324061,0.7173159090670123,0.8880340547026034,0.9998999106681908,0.04274581932008403,0.938438443710175,0.9782543682180396,0.8998153386160042,0.8214326724784647,0.6569463324253024,0.2659667256023035,0.8317279929277792,0.12654715236523273,0.8341810650312435,0.9657153129268014,0.06256483134549408,0.7789136252170878,0.6085619335554135,0.026922850559381484,0.4928675370549008,0.263740546239815,0.5416475767895137,0.8099735693672306,0.6137531554733622,0,0,0,0,1,0,1,0,0,1,0,1,0
1,0.290650126083958,0,0.0,0.0,0,0,0.0120594333347317,1,0.40603029873321506,26,4.46618842822576,28,1,18,1,0.295731942971006,0.5788282423113016,0.9758912952120908,0.6400713885399463,0.6890282210854268,0.2803659437124506,0.6000712474368094,0.5699308606261837,0.9651938485919238,0.28909029890586346,0.7818722293426477,0.8763388893672059,0.20638013529548185,0.5169892200041487,0.6738338656841966,0.9239951214266872,0.21537006587965848,0.5309811958380257,0.644234157212408,0.2529447941005539,0.08497769689922563,0.8936847632480989,0.07038279129051639,0.8273060592486998,0.3172422956155535,0.7148231722580007,0.7731700111655478,0.7829363628122217,0.3633972728929696,0.4997118537445214,0,0,1,0,0,0,1,0,0,1,1,0,0
2,0.26587775362755,0,0.0,0.0,0,0,0.0229065455644733,1,0.32367845732645195,29,0.0,35,1,12,0,0.2578316098095439,0.2262612848970995,0.14477105014129532,0.27548438552998955,0.9593826560547276,0.7929519686968464,0.4497073132594936,0.050442986340790134,0.6107492661674299,0.19021026373217764,0.0176910312727393,0.6644750925845917,0.914268332786644,0.05935411753519115,0.016404620976588014,0.24473957327550844,0.6787737192335441,0.4160450677764099,0.1255453117574239,0.3985629660528969,0.5743201183861738,0.38365558676070505,0.7109519795395014,0.8882158150131594,0.9243738861004179,0.18992510312522104,0.3747579537535418,0.7525309086266078,0.9022447207490832,0.11650225043613804,0,0,0,0,1,0,1,1,0,0,0,1,0
3,0.375382751708572,1,0.00390625,0.00769350870819788,0,0,0.00269241483645706,1,0.32700712242699,20,1.56908525799469,24,1,17,1,0.4090720542297172,0.7213259761683244,0.8843894448277202,0.480708689820385,0.9663844984624846,0.7774945760939187,0.6531268508158713,0.7681170416089151,0.8747727404859134,0.3270273832010113,0.6367588273195737,0.3246270046504398,0.6852808177709049,0.758493755006239,0.6217841331214553,0.6724067229288034,0.4759282583081876,0.10460659388331528,0.5292669287175327,0.3343118733577716,0.44527209461944695,0.15354265895190256,0.08794890680131727,0.2074583920491727,0.846293771090347,0.09744874934466197,0.8917615910554122,0.7718966371276461,0.9072471850821412,0.049825896239201306,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0.212809863145964,1,0.007159315339038841,0.00288869414587253,0,0,0.0641409843847389,1,0.5078534810069871,32,0.905607762641151,35,1,18,1,0.9586865737554452,0.25087068655634115,0.35714252385055295,0.5058027127592531,0.5570619052411809,0.0939241945859116,0.8548277432387257,0.6553015048024948,0.6013334972479342,0.4075753818838164,0.066796518386813,0.2325499766561069,0.2240190971522784,0.9371214867025276,0.5713485782524932,0.2865971879684657,0.6411222492142921,0.14604357511832966,0.2929311030990702,0.23442331927762194,0.5062771086038413,0.6827649437378907,0.9420896678238421,0.9106180927113472,0.07885587010495931,0.9804756475905952,0.4826383001727337,0.6857023137273762,0.24855664391865184,0.442910622546665,0,0,1,0,0,0,1,1,0,0,1,0,0
0,0.269968073994718,0,0.0,0.0,0,0,0.0371160045326373,1,0.245587373720004,26,0.945536249068511,33,1,18,1,0.3614618385303666,0.8254342962057487,0.2977533616728765,0.5672897746958855,0.3362486172830733,0.20280729912705,0.12177677169579547,0.08479160733000901,0.13853465402002185,0.26386881051550193,0.689341853687472,0.5371175707379557,0.6791391313529715,0.301208624071037,0.1317789293272369,0.14612048426654045,0.029486809416158773,0.5491488232293227,0.04062698113317087,0.4295253286150425,0.51595726981853,0.9203103385014668,0.4702599727040962,0.9975813508384019,0.5327884422623523,0.22011833837063302,0.347553146937552,0.7790498259556391,0.3530520136104479,0.5051142314302209,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0.23541112097012698,1,0.00457860106449855,0.00046264106230527305,0,0,0.0483816196623333,1,0.34315537710514893,24,0.9560111192870658,22,1,17,1,0.8123630408771617,0.5507391582846193,0.9826929725261936,0.5936009529975581,0.2990029763462684,0.5067091641202291,0.7841334942612815,0.04069370834320807,0.4546304762306345,0.4390837936634669,0.13267838321420564,0.5370942805625659,0.6699452102289453,0.9984155789268452,0.30511158389136195,0.5308264937269029,0.7351251418185158,0.723971107117226,0.4085687287677229,0.8273286263896059,0.6091913978449276,0.37395077195861015,0.04611756127269084,0.6874085964151944,0.8847057478965541,0.9620172100203968,0.3550903712335015,0.237832714336349,0.34068565560990993,0.2621268954585525,0,1,0,0,0,0,1,0,0,1,0,1,0
5,0.10041604698883601,1,0.0106209150326797,0.0008646361333013741,0,0,-0.0024144997776560603,1,0.461829381911174,19,29.199812668322,30,1,12,0,0.6484608652427692,0.8749306403734608,0.40759772314181053,0.5860111458597712,0.5066633533897794,0.5111758196644798,0.28470994785543546,0.2758314008441877,0.2756695026377232,0.9605441696778652,0.7081787425464117,0.2333409176546585,0.9743908166602192,0.4021346422346204,0.6317661098279324,0.16517182357620486,0.7260016373246572,0.11161827714795468,0.18682338370181029,0.8343894664675954,0.4086033118289033,0.7142375239785643,0.9959043989738388,0.8185262290912099,0.4649996648100218,0.6479582629077587,0.17219868170825914,0.5265475250342788,0.4373634245204456,0.5810411039052912,0,1,0,0,0,0,1,0,0,1,0,1,-1
2,0.33914267157393396,0,0.0,0.0,0,0,0.0028018497185481,1,0.20821843340600502,25,0.899370515071673,23,1,18,1,0.6645188967300532,0.4103816286676864,0.8366974271458633,0.30319657276838,0.9509850973909852,0.7971857252941168,0.4125455115318468,0.5416793696709696,0.8940038890754831,0.2772376347866613,0.8608776160444653,0.4619977592551979,0.6468187652770759,0.31825672798047433,0.3345923463546769,0.6793190101026567,0.9698233468688312,0.6285904973459889,0.8716920713081833,0.1287661448315971,0.9828803876123612,0.8153254892191721,0.9202280395374504,0.3087717933503985,0.5362581083182879,0.6540960447847738,0.09889621123987924,0.2836915635066336,0.029806617835614,0.09503274162864572,0,0,1,0,0,0,1,0,0,1,1,0,0
2,0.266504343728801,0,0.0,0.0,0,0,0.0219128632809983,1,0.266034243212458,27,0.0,33,1,12,0,0.9008564308598372,0.0409396408739201,0.6359386593572897,0.9015182780809841,0.5699517247971462,0.8807882811972542,0.5337394575168739,0.21120961376106395,0.22854644079645925,0.9857573400109628,0.3357159101161523,0.12912760425175618,0.9199868784933204,0.5867630438814498,0.5422092503045604,0.6137417936707156,0.16719699717103098,0.12199696324806265,0.06678886467547362,0.1103574062177679,0.26886992039994506,0.1328978133912806,0.5145822940045099,0.9037120784523904,0.2044725134324501,0.3107636963181569,0.05318124431604288,0.21961173181442828,0.6820139070098153,0.2953352657612721,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0.34117575658237204,1,0.0121331008427783,0.00244398197706023,0,1,0.11916587953160901,1,0.18006692328927398,15,1.6244408600417501,27,1,17,1,0.8106260379020814,0.5680172658242996,0.7342874151234812,0.24589059460963714,0.4007152292823921,0.9277395299001974,0.6174558110629368,0.34180357851610266,0.2736090712824781,0.6082357512494863,0.21811964772155776,0.4086562944050488,0.9287454353415566,0.2959231577130359,0.9464837880703232,0.17961464591282938,0.1661081507075246,0.7754756476204782,0.5578140886747547,0.14340763663889575,0.7722521455636714,0.4840277029546033,0.15140165846153464,0.4933320915449758,0.8360606203935927,0.5584714545424858,0.5948604409198492,0.27697424449925745,0.5983899360951962,0.2426033710352482,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0.273941999662789,1,0.00995532245532246,0.0018574845307625602,0,0,0.143722003747507,1,0.292358419737401,17,6.30329495588887,25,1,16,1,0.10725046250971493,0.5521193958402975,0.34614684875876744,0.8209043743181788,0.4611636656085659,0.5322873921313147,0.8645329091786859,0.7968595014168245,0.969585512691315,0.4798207599586053,0.2222191447492088,0.7506832531164851,0.7856765103734601,0.42223623867064175,0.6009164874383397,0.4933625118737464,0.2201387321099475,0.46049424253686205,0.9240533138312168,0.4238301360579687,0.3682050453699413,0.7733895134941474,0.098782630411538,0.041663599263953584,0.010810605376114224,0.9790928888039548,0.7697211066779375,0.0961976470563778,0.6769073549301301,0.39920125376909793,0,1,0,0,0,1,0,0,0,1,0,1,0
6,0.41511415192876006,1,0.00268468468468468,0.00190146671984495,0,0,0.0859367768215796,1,0.43477475412660493,30,1.0981578767582199,27,1,12,0,0.2434039915500228,0.9020509207830479,0.9354059818940014,0.9433401244048204,0.2626874203818631,0.16245827607577312,0.2483902781591349,0.7939148652901208,0.6530612150065107,0.9591615398110618,0.6507013322322418,0.41949514421455103,0.547846547258187,0.2372088368315636,0.1284638400405924,0.6794042768220652,0.5525362646775077,0.4798623281741634,0.7575653939794644,0.8798390449957708,0.270008126987349,0.33771069402757314,0.4632259675953281,0.21523409816604774,0.02943918490464392,0.8338716783178736,0.2307546712674399,0.6316629399944551,0.5817185101951146,0.7114339029556824,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0.23903843922163104,1,0.008464285714285709,0.00325844642605883,0,0,0.0934998746404254,1,0.0,20,1.33631953222729,35,1,17,1,0.6298109210300629,0.6371521921646618,0.7854922966737047,0.06569505387086594,0.9686384528745309,0.14455109423514612,0.07492352230081267,0.4846595994751544,0.9000203675752483,0.1810358202519248,0.14128775949953076,0.886914488898572,0.6665746809936695,0.0840732601470312,0.4959082166255512,0.5819780044262371,0.7519130875377692,0.5697828637093231,0.6744138548370996,0.9600051158099522,0.08160161190552795,0.960930098873402,0.8929939257776839,0.7693430146438427,0.7205856391158437,0.6750869173507319,0.6508789237022664,0.4704799630624472,0.4070333189471333,0.5933137123929355,0,1,0,0,0,0,1,1,0,0,1,0,0
3,0.15962647892832701,1,0.0106666666666667,0.00294382598412715,0,0,0.0198967956593489,1,0.199710925757936,19,1.7992425342796101,33,1,16,1,0.038783730910106784,0.8899943122085374,0.3584355910077115,0.10645200351309414,0.8463538011226308,0.4273776907452209,0.8342727208920572,0.5553196022409417,0.5057354666939453,0.18808271206118046,0.8631567963890492,0.08860584774921199,0.18246003434729616,0.7530361685740676,0.644051684780938,0.11566521392810702,0.7582235515962518,0.9440707194573554,0.8901168915559244,0.8634745911166561,0.3953740419986888,0.4927700736421276,0.5954395906518768,0.3311119856801499,0.01360249145423853,0.7731316658584473,0.9244919635393368,0.8188888954542604,0.37726275072834936,0.8211881126354819,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0.448382543182354,1,0.0,0.0,0,1,-0.00192250413659131,1,0.326772511740272,21,0.0,35,1,12,0,0.7587986861150111,0.7946455512445108,0.7637911034099855,0.4998975403916105,0.06301960930973205,0.4606597986222448,0.4410723010674603,0.4382625622847217,0.2407525052080173,0.8133077239583666,0.07296667969919779,0.9916624651462808,0.4062614771067637,0.930101745577358,0.4339584819640254,0.8923711449237924,0.2981288916661792,0.729845584294663,0.8077473691448599,0.5377283881688295,0.5910863568058389,0.4767584017906165,0.5568610872867829,0.0199672377209823,0.0188614593377926,0.7224892898393481,0.4463475226399126,0.7880504235367229,0.3345268409800496,0.8504761486714342,0,0,1,0,0,0,1,1,0,0,0,1,0
2,0.31478622591982897,0,0.0,0.0,0,0,0.0028110078298571,1,0.128631766401551,21,0.9749563037088059,24,1,18,1,0.23350800128025415,0.3642787790381038,0.7544489773675077,0.7442223801484127,0.8289806805202112,0.3351277081711587,0.028570489995068726,0.844659756657514,0.2847986466932068,0.5219275542789582,0.8335364536975617,0.18495274690056152,0.8465527741889822,0.6351251626892297,0.9535258251385128,0.4559923483671859,0.6945171596260024,0.5092442595485586,0.5593741713877176,0.10569966550607668,0.9537415993461479,0.4930940888217675,0.5200716876271805,0.3039340740666958,0.6529443166398162,0.11160298864256467,0.016888915154349204,0.927472585171092,1.2707575261838855e-05,0.5013367588961869,0,0,1,0,0,1,0,0,0,1,1,0,0
2,0.22014889055126197,1,0.0,0.0,0,0,-0.0209952263973096,1,0.38838515222946995,28,0.8485086195379259,26,1,17,1,0.3677161297557454,0.0499417998703614,0.6205781494173617,0.0790622768184529,0.5829136985326125,0.7807409292319278,0.5813263272289503,0.7113852226654523,0.2477547382723289,0.23367146425148466,0.8894438331591938,0.06936537591741343,0.042443826972065064,0.4490292151364915,0.2843712769212291,0.2779691343161306,0.3244695305990092,0.4886132496671538,0.3900679097905061,0.04217542159575904,0.3718163250128659,0.4127542380341892,0.6415620015387976,0.377032143327067,0.3208787473422907,0.2685836130730275,0.3951330702129825,0.6339105743413972,0.5831047218371691,0.21510508613483334,0,0,1,0,0,1,0,0,0,1,0,1,0
1,0.29295218928614297,1,0.0,0.0,1,1,0.0396185383021677,1,0.100852090833821,29,1.57228434440635,31,1,11,0,0.23566666454026156,0.4965170683983228,0.7107326598676591,0.29516921559653675,0.9387902911386814,0.6503529669127893,0.009832106497483116,0.8746795299894915,0.8525072252470183,0.2343884339976905,0.34272887272905483,0.5539185802379997,0.9421064779623812,0.9640853059135048,0.6310068429726676,0.3701633006767245,0.4760830077583165,0.4753556690489914,0.8861916359186478,0.6055871975562822,0.3753999113716392,0.5681075687558721,0.8898605381900764,0.616922032402773,0.8521640656071323,0.4522161074847404,0.4264466319084007,0.4032156906078261,0.4694112563532274,0.8679175829544598,0,0,0,0,1,0,1,1,0,0,1,0,0
6,0.25127243842713504,0,0.0,0.0,0,0,0.062306422533940996,1,0.0,24,0.956052133179799,35,1,11,0,0.7635281738571023,0.6159326161856271,0.5289498870304756,0.17816059336170853,0.4237649390758312,0.4652236299388168,0.5590202738760597,0.3603345508082454,0.9007362391648122,0.09138829800328464,0.8859843803287539,0.8111267946074543,0.85897659723148,0.6310141192775012,0.7335498647501594,0.4570004309380747,0.3536617832303648,0.5118884092368419,0.8180225349661302,0.17140733852127155,0.20810740633925773,0.5018667708707955,0.5663181209028166,0.26144481620303794,0.07571755884733156,0.4754075428781531,0.2857931525361086,0.5587932653412779,0.9882612012482054,0.532067346583169,0,0,0,0,1,1,0,1,0,0,0,1,0
1,0.158114318861273,0,0.0,0.0,0,1,0.0176756805222173,1,0.318429724348097,19,0.985118625138953,34,1,11,0,0.3333279247300289,0.6363982734975231,0.08477847045313848,0.6391411132693982,0.265732202123008,0.6872150755883466,0.4134130387383573,0.9369074197969296,0.6774200754070664,0.04707366088232523,0.9384856576967556,0.8344124248224749,0.3010479238687186,0.7171190736492495,0.11848246890800118,0.04193416295202579,0.7761997305073269,0.09341820378711264,0.124454806622464,0.9788550835602324,0.673514411050271,0.6212913395411706,0.8758671297358273,0.5467110009983346,0.4414398793261378,0.9396818061580672,0.45281549266915905,0.548533410052679,0.17757419057441193,0.02315830216908865,0,0,1,0,0,0,1,0,0,1,0,1,0
2,0.343342256665717,1,0.0,0.0,0,0,0.0230397986429591,1,0.30802506548962394,21,2.17446313759824,30,1,11,0,0.43493379100705465,0.1799473617993862,0.722777472552871,0.6520810769949418,0.5994517529655102,0.17022459180762514,0.3007650288391295,0.27110432344731605,0.5046532446251265,0.6007895852569063,0.7755498062459717,0.914105483605782,0.4750826701143994,0.6485583163591149,0.8557197988325101,0.7885545005827149,0.7823491341672422,0.5886853816352738,0.08311959714032102,0.9031504942625536,0.5541663902455406,0.3917288368207079,0.5062981283753674,0.758004064602183,0.002639745612771249,0.172036767045725,0.3597451765013401,0.3673334111620519,0.1307658733789281,0.2292262892559845,0,0,1,0,0,0,1,0,0,1,0,1,0
3,0.365024337992043,1,0.0042306178669815,0.00516676147415738,0,0,0.0191019348446947,1,0.3584609415271471,25,2.5331674378109303,33,1,11,0,0.11647085947393733,0.4703618371662977,0.506261863290438,0.3956444948887815,0.737726105179255,0.24430920804283465,0.1351436102288459,0.19634825090486172,0.5311200437069016,0.1320413269708638,0.029155938073567863,0.4511460457640446,0.8094089172049745,0.2626868233410037,0.4914714404850583,0.2221149220373144,0.6633004774452922,0.3855978228628275,0.9690539711313466,0.7665890191183136,0.7899399249385055,0.3288659848878385,0.16416465067592467,0.3706245685851528,0.4731464249106853,0.4944229990728468,0.6680622881813666,0.1114006923210229,0.4438710807538833,0.8782629147071541,0,1,0,0,0,1,0,1,0,0,0,1,0
3,0.311752252465902,0,0.0,0.0,0,0,0.046822619365631,1,0.4742949915505771,22,0.7329730603717591,42,1,11,0,0.7277706645059402,0.6696118865026849,0.5713560480729374,0.26997526637091873,0.2683250040872033,0.25002086377466937,0.8769252269013726,0.1733774315636123,0.8077426741448593,0.09423187942863187,0.43093520829521614,0.1548182927526931,0.7933539118017162,0.08535466553161998,0.9103635153260172,0.5638608798797313,0.5003440966540159,0.19944065686656665,0.8376271536253839,0.8594333607647637,0.6642985485601858,0.3377684778719101,0.2850586789766164,0.3113279098712448,0.8742248465017134,0.4571920160980886,0.5072147603626616,0.7581971937806712,0.6150169526850363,0.7563245785747119,0,0,0,0,1,1,0,0,0,1,0,1,0
3,0.302368299695922,0,0.0,0.0,0,0,0.0237255179411626,1,0.50815029172811,21,0.39418339203918895,31,1,11,0,0.9360001758153291,0.21234229935232615,0.3270121777206253,0.07038829946253011,0.30508944045503394,0.17354688075799107,0.8670584826174259,0.9964291240286299,0.233194994107944,0.5559739993017075,0.5969489349356956,0.16723188072788775,0.6487843911554588,0.3460371748922626,0.35307773355762284,0.9542083449157002,0.9298723630229764,0.1312349649911294,0.07728833314445016,0.3492076472098601,0.8672403226890689,0.07800513972180001,0.34725893219455595,0.5680530088914015,0.4368927118199067,0.1740368096019025,0.5843215751382718,0.8031064451472578,0.8282956996773779,0.8879872359520081,0,1,0,0,0,0,1,0,0,1,0,1,0
2,0.406299889475623,0,0.0,0.0,0,0,0.033172074815065,1,0.465563067949752,24,3.8896421941985797,31,1,11,0,0.7870503990445529,0.4108263327777871,0.7036369846672754,0.8496711960832409,0.09256303885776752,0.7005343320769629,0.3680065318758728,0.1684713787355301,0.40227539347532304,0.29077793099640503,0.2642617818025195,0.5645361100708062,0.6343013394919248,0.2562103519330371,0.15244625347114193,0.4530975057722431,0.05832077028456518,0.21108923398544746,0.21756066054789114,0.8225391475360819,0.5402118329234832,0.3902237785883478,0.4142381013073525,0.13340184763705146,0.1268831905333464,0.5376323210786633,0.765586603906162,0.5229383572907831,0.7361078791099325,0.7613964139880668,0,0,1,0,0,1,0,0,0,1,0,1,0
3,0.33071227122935,0,0.0,0.0,0,0,0.0580050340664784,0,0.0,22,3.5564762160504197,33,1,11,0,0.7335344328738748,0.5025193606736191,0.2150068481390659,0.2284507463754508,0.4182245925665621,0.6438428135178427,0.9327137667702422,0.6321976966503858,0.868055741633869,0.2703093490097556,0.9814095556670432,0.9909327734239828,0.042291611038522865,0.7907643384544519,0.1116053119760737,0.9541665320706756,0.022925424893442514,0.8764911129471551,0.5544921885173796,0.17475510541580394,0.2947803771729611,0.3655846549553152,0.64848393878375,0.006079950323084282,0.47370309549394,0.20317015882631173,0.3123252935236409,0.7866963740369151,0.8562397680236299,0.17846340294347074,0,0,1,0,0,0,1,0,0,1,0,1,0
3,0.281825600366623,0,0.0,0.0,0,0,0.00701053658391603,1,0.334683154903147,25,0.897847343790339,33,1,11,0,0.39757347222103867,0.7202675484795701,0.8443526080496251,0.3829162873420957,0.1590482088624139,0.7977616703390652,0.4215975313257987,0.5947987549998729,0.3780977769610488,0.6394478257740808,0.6169623702269508,0.5284884448508864,0.9625556597430938,0.3050072673575822,0.320704580385336,0.835871000629751,0.6582519344417833,0.39641665526171177,0.23303348388584155,0.8453021910383812,0.4827328702054454,0.5051000651384876,0.6580267149991971,0.6523909062500127,0.4011911248503455,0.9694562912362036,0.8424233837111064,0.36536363887532464,0.795372025920944,0.2240505091517051,0,0,0,1,0,0,1,1,0,0,0,1,0
2,0.19612816378164802,1,0.00645591236619601,0.00302973580908197,0,0,0.103510804870016,1,0.238473281700311,26,0.0,28,1,11,0,0.6083432757691307,0.4151493509500736,0.07110572492377809,0.4406879389413312,0.8953881906139505,0.4915409487318045,0.9002592214284797,0.7426146161489992,0.7416879269635938,0.6711086814655336,0.8239965941683934,0.6328002325268753,0.5269972708775028,0.1783663146850586,0.3093860224931509,0.2342729010839091,0.5178578986564524,0.9597932758205742,0.217941431188494,0.2471725368756964,0.13344380646509013,0.2964462339870284,0.1919548387726675,0.12045360089646262,0.400698007466658,0.8348333723511967,0.9170835876044744,0.4558762271046748,0.8581815273680945,0.5911752474676866,0,1,0,0,0,0,1,0,0,1,0,1,0
3,0.26254676473089,1,0.00306889962062376,0.000363320914909281,0,0,-0.0121049597047317,1,0.694307020327784,22,0.7548313523945049,34,1,11,0,0.4443131902999563,0.13503083716511954,0.10122026042386968,0.9622830332015192,0.6469826162647113,0.8622304230414563,0.4896519633633596,0.3869638540713928,0.23621313291923615,0.13191874053218233,0.29702145297015115,0.1858874454767987,0.703520751887569,0.06226852971136765,0.4028536506620219,0.7860782325856313,0.3036411382267287,0.9671724160819396,0.3157651614067216,0.3191439462194018,0.6745387387088111,0.4563476423175715,0.6869947209718652,0.3878315728875715,0.8764816369600933,0.6167406489616046,0.3270855194795643,0.03604411694983045,0.9669883971444954,0.4656277607556545,0,1,0,0,0,1,0,0,0,1,0,1,0
4,0.27586661272011703,1,0.0477272727272727,0.0364015980593297,0,0,0.0349661806505554,1,0.44072062833883097,24,47.4317602418924,27,1,11,0,0.24374993779560986,0.6908099723916372,0.8787600918639199,0.8940919887332086,0.4393533778949341,0.2963861608326205,0.1264536794949861,0.386174800402404,0.4109029317977788,0.6386195305024497,0.5181711770666895,0.6604166535234733,0.960065988521431,0.06836660760370318,0.058197805817575936,0.5645576783867053,0.8525857290494222,0.09590401842820596,0.9643951521382668,0.7649032073323243,0.5870353992644428,0.4333856494502501,0.3251214704252892,0.3814965694642888,0.5559596695623669,0.4803203042382406,0.4569896727287447,0.639754260243474,0.3985829121934893,0.2488122004757324,0,1,0,0,0,0,1,0,0,1,1,0,-1
1,0.331879156407055,1,0.0,0.0,0,0,0.0409445753413133,1,0.16875647740339403,20,0.9461381777652109,34,1,11,0,0.2398972936848608,0.4755509244293128,0.3943965134488334,0.3315871941094318,0.19401934136783705,0.8464062971090635,0.4311373462456298,0.6985309821388094,0.6317326903121218,0.7193358135677098,0.3169284579085543,0.1423679843377954,0.9574102499931636,0.6256853714022603,0.5858296096367379,0.30506635480988153,0.2093032699097831,0.27058637306905553,0.8433235667879864,0.3833548379525484,0.35115141778991144,0.057979605852478966,0.053264683890968716,0.10245611275098844,0.9024862927090208,0.8367766770650723,0.16487066529713645,0.6745688723715018,0.15273693022703205,0.5022245265257202,0,0,1,0,0,0,1,0,1,0,0,1,0
